,Genotype,Daylength,Temperature,Growth
3085,phyB-9 cop1-4,0,28,3.516
3086,phyB-9 cop1-4,0,28,3.958
3087,phyB-9 cop1-4,0,28,3.486
3088,phyB-9 cop1-4,0,28,3.634
3089,phyB-9 cop1-4,0,28,2.498
3090,phyB-9 cop1-4,0,28,2.748
3091,phyB-9 cop1-4,0,28,3.820
3092,phyB-9 cop1-4,0,28,3.492
3093,phyB-9 cop1-4,0,28,3.787
3094,phyB-9 cop1-4,0,28,3.956
3095,phyB-9 cop1-4,0,28,4.190
3096,phyB-9 cop1-4,0,28,3.289
3097,phyB-9 cop1-4,0,28,3.795
3098,phyB-9 cop1-4,0,28,3.525
3099,phyB-9 cop1-4,0,28,2.999
3100,phyB-9 cop1-4,0,28,3.552
3101,phyB-9 cop1-4,0,28,3.039
3102,phyB-9 cop1-4,4,22,1.883
3103,phyB-9 cop1-4,4,22,2.028
3104,phyB-9 cop1-4,4,22,1.621
3105,phyB-9 cop1-4,4,22,2.023
3106,phyB-9 cop1-4,4,22,1.871
3107,phyB-9 cop1-4,4,22,1.705
3108,phyB-9 cop1-4,4,22,1.429
3109,phyB-9 cop1-4,4,22,1.737
3110,phyB-9 cop1-4,4,22,2.204
3111,phyB-9 cop1-4,4,22,1.710
3112,phyB-9 cop1-4,4,22,1.892
3113,phyB-9 cop1-4,4,22,2.238
3114,phyB-9 cop1-4,4,22,2.056
3115,phyB-9 cop1-4,4,22,2.065
3116,phyB-9 cop1-4,4,22,2.235
3117,phyB-9 cop1-4,4,22,1.901
3118,phyB-9 cop1-4,4,22,1.770
3119,phyB-9 cop1-4,4,22,1.979
3120,phyB-9 cop1-4,4,22,2.021
3121,phyB-9 cop1-4,4,22,1.929
3122,phyB-9 cop1-4,4,22,1.714
3123,phyB-9 cop1-4,4,22,1.640
3124,phyB-9 cop1-4,4,22,2.419
3125,phyB-9 cop1-4,4,22,2.128
3126,phyB-9 cop1-4,4,22,2.025
3127,phyB-9 cop1-4,4,22,2.044
3128,phyB-9 cop1-4,4,22,1.565
3129,phyB-9 cop1-4,4,22,1.898
3130,phyB-9 cop1-4,4,22,1.855
3131,phyB-9 cop1-4,4,22,2.058
3132,phyB-9 cop1-4,4,22,1.838
3133,phyB-9 cop1-4,4,22,1.710
3134,phyB-9 cop1-4,4,28,1.933
3135,phyB-9 cop1-4,4,28,2.238
3136,phyB-9 cop1-4,4,28,1.895
3137,phyB-9 cop1-4,4,28,2.079
3138,phyB-9 cop1-4,4,28,2.363
3139,phyB-9 cop1-4,4,28,2.471
3140,phyB-9 cop1-4,4,28,2.277
3141,phyB-9 cop1-4,4,28,2.539
3142,phyB-9 cop1-4,4,28,1.939
3143,phyB-9 cop1-4,4,28,2.308
3144,phyB-9 cop1-4,4,28,1.928
3145,phyB-9 cop1-4,4,28,2.023
3146,phyB-9 cop1-4,4,28,2.352
3147,phyB-9 cop1-4,4,28,1.822
3148,phyB-9 cop1-4,4,28,1.742
3149,phyB-9 cop1-4,4,28,1.701
3150,phyB-9 cop1-4,4,28,2.361
3151,phyB-9 cop1-4,4,28,2.067
3152,phyB-9 cop1-4,4,28,2.313
3153,phyB-9 cop1-4,4,28,2.359
3154,phyB-9 cop1-4,4,28,2.120
3155,phyB-9 cop1-4,4,28,1.963
3156,phyB-9 cop1-4,4,28,1.952
3157,phyB-9 cop1-4,4,28,1.593
3158,phyB-9 cop1-4,4,28,1.939
3159,phyB-9 cop1-4,4,28,2.337
3160,phyB-9 cop1-4,4,28,2.190
3161,phyB-9 cop1-4,4,28,1.941
3162,phyB-9 cop1-4,4,28,1.656
3163,phyB-9 cop1-4,4,28,2.125
3164,phyB-9 cop1-4,4,28,2.168
3165,phyB-9 cop1-4,4,28,2.037
3166,phyB-9 cop1-4,4,28,2.028
3167,phyB-9 cop1-4,4,28,2.210
3168,phyB-9 cop1-4,8,22,1.756
3169,phyB-9 cop1-4,8,22,1.695
3170,phyB-9 cop1-4,8,22,1.558
3171,phyB-9 cop1-4,8,22,1.598
3172,phyB-9 cop1-4,8,22,2.025
3173,phyB-9 cop1-4,8,22,1.517
3174,phyB-9 cop1-4,8,22,1.328
3175,phyB-9 cop1-4,8,22,1.520
3176,phyB-9 cop1-4,8,22,1.828
3177,phyB-9 cop1-4,8,22,1.728
3178,phyB-9 cop1-4,8,22,1.706
3179,phyB-9 cop1-4,8,22,1.563
3180,phyB-9 cop1-4,8,22,1.801
3181,phyB-9 cop1-4,8,22,1.741
3182,phyB-9 cop1-4,8,22,2.196
3183,phyB-9 cop1-4,8,22,1.757
3184,phyB-9 cop1-4,8,22,1.973
3185,phyB-9 cop1-4,8,22,1.689
3186,phyB-9 cop1-4,8,22,1.845
3187,phyB-9 cop1-4,8,22,2.075
3188,phyB-9 cop1-4,8,22,2.090
3189,phyB-9 cop1-4,8,22,1.596
3190,phyB-9 cop1-4,8,22,2.036
3191,phyB-9 cop1-4,8,22,2.196
3192,phyB-9 cop1-4,8,22,1.669
3193,phyB-9 cop1-4,8,22,1.697
3194,phyB-9 cop1-4,8,22,1.612
3195,phyB-9 cop1-4,8,22,1.605
3196,phyB-9 cop1-4,8,22,2.071
3197,phyB-9 cop1-4,8,22,1.787
3198,phyB-9 cop1-4,8,22,2.001
3199,phyB-9 cop1-4,8,22,2.132
3200,phyB-9 cop1-4,8,22,1.781
3201,phyB-9 cop1-4,8,22,1.900
3202,phyB-9 cop1-4,8,22,1.348
3203,phyB-9 cop1-4,8,22,1.525
3204,phyB-9 cop1-4,8,22,1.693
3205,phyB-9 cop1-4,8,22,1.475
3206,phyB-9 cop1-4,8,28,2.071
3207,phyB-9 cop1-4,8,28,2.051
3208,phyB-9 cop1-4,8,28,1.741
3209,phyB-9 cop1-4,8,28,2.021
3210,phyB-9 cop1-4,8,28,1.773
3211,phyB-9 cop1-4,8,28,2.158
3212,phyB-9 cop1-4,8,28,2.162
3213,phyB-9 cop1-4,8,28,1.995
3214,phyB-9 cop1-4,8,28,1.683
3215,phyB-9 cop1-4,8,28,1.811
3216,phyB-9 cop1-4,8,28,2.053
3217,phyB-9 cop1-4,8,28,1.928
3218,phyB-9 cop1-4,8,28,2.015
3219,phyB-9 cop1-4,8,28,1.783
3220,phyB-9 cop1-4,8,28,2.093
3221,phyB-9 cop1-4,8,28,1.940
3222,phyB-9 cop1-4,8,28,2.119
3223,phyB-9 cop1-4,8,28,2.368
3224,phyB-9 cop1-4,8,28,2.266
3225,phyB-9 cop1-4,8,28,2.582
3226,phyB-9 cop1-4,8,28,2.482
3227,phyB-9 cop1-4,8,28,2.470
3228,phyB-9 cop1-4,8,28,2.296
3229,phyB-9 cop1-4,8,28,2.108
3230,phyB-9 cop1-4,8,28,2.135
3231,phyB-9 cop1-4,8,28,1.946
3232,phyB-9 cop1-4,8,28,2.175
3233,phyB-9 cop1-4,8,28,2.168
3234,phyB-9 cop1-4,8,28,2.322
3235,phyB-9 cop1-4,8,28,2.032
3236,phyB-9 cop1-4,8,28,2.317
3237,phyB-9 cop1-4,8,28,1.845
3238,phyB-9 cop1-4,8,28,2.274
3239,phyB-9 cop1-4,8,28,2.147
3240,phyB-9 cop1-4,8,28,2.156
3241,phyB-9 cop1-4,16,22,1.408
3242,phyB-9 cop1-4,16,22,1.823
3243,phyB-9 cop1-4,16,22,1.524
3244,phyB-9 cop1-4,16,22,1.452
3245,phyB-9 cop1-4,16,22,1.863
3246,phyB-9 cop1-4,16,22,1.955
3247,phyB-9 cop1-4,16,22,1.599
3248,phyB-9 cop1-4,16,22,1.819
3249,phyB-9 cop1-4,16,22,1.567
3250,phyB-9 cop1-4,16,22,2.121
3251,phyB-9 cop1-4,16,22,1.895
3252,phyB-9 cop1-4,16,22,1.727
3253,phyB-9 cop1-4,16,22,1.716
3254,phyB-9 cop1-4,16,22,1.494
3255,phyB-9 cop1-4,16,22,1.612
3256,phyB-9 cop1-4,16,22,1.449
3257,phyB-9 cop1-4,16,22,1.664
3258,phyB-9 cop1-4,16,22,1.391
3259,phyB-9 cop1-4,16,22,1.989
3260,phyB-9 cop1-4,16,22,1.714
3261,phyB-9 cop1-4,16,22,1.557
3262,phyB-9 cop1-4,16,22,2.086
3263,phyB-9 cop1-4,16,22,1.780
3264,phyB-9 cop1-4,16,22,1.813
3265,phyB-9 cop1-4,16,22,1.826
3266,phyB-9 cop1-4,16,22,2.131
3267,phyB-9 cop1-4,16,22,1.952
3268,phyB-9 cop1-4,16,22,1.913
3269,phyB-9 cop1-4,16,22,1.840
3270,phyB-9 cop1-4,16,22,2.039
3271,phyB-9 cop1-4,16,22,1.789
3272,phyB-9 cop1-4,16,22,1.992
3273,phyB-9 cop1-4,16,22,1.452
3274,phyB-9 cop1-4,16,22,1.678
3275,phyB-9 cop1-4,16,28,1.865
3276,phyB-9 cop1-4,16,28,2.308
3277,phyB-9 cop1-4,16,28,1.887
3278,phyB-9 cop1-4,16,28,2.084
3279,phyB-9 cop1-4,16,28,2.139
3280,phyB-9 cop1-4,16,28,2.368
3281,phyB-9 cop1-4,16,28,1.990
3282,phyB-9 cop1-4,16,28,1.795
3283,phyB-9 cop1-4,16,28,1.749
3284,phyB-9 cop1-4,16,28,2.238
3285,phyB-9 cop1-4,16,28,2.220
3286,phyB-9 cop1-4,16,28,2.267
3287,phyB-9 cop1-4,16,28,2.844
3288,phyB-9 cop1-4,16,28,2.289
3289,phyB-9 cop1-4,16,28,2.091
3290,phyB-9 cop1-4,16,28,1.801
3291,phyB-9 cop1-4,16,28,1.776
3292,phyB-9 cop1-4,16,28,2.319
3293,phyB-9 cop1-4,16,28,2.331
3294,phyB-9 cop1-4,16,28,2.042
3295,phyB-9 cop1-4,16,28,1.983
3296,phyB-9 cop1-4,16,28,1.674
3297,phyB-9 cop1-4,16,28,1.851
3298,phyB-9 cop1-4,16,28,1.815
3299,phyB-9 cop1-4,16,28,1.720
3300,phyB-9 cop1-4,16,28,1.892
3301,phyB-9 cop1-4,16,28,1.731
3302,phyB-9 cop1-4,16,28,2.198
3303,phyB-9 cop1-4,16,28,2.927
3304,phyB-9 cop1-4,16,28,2.245
3305,phyB-9 cop1-4,16,28,1.951
3306,phyB-9 cop1-4,16,28,1.681
3307,phyB-9 cop1-4,24,22,1.404
3308,phyB-9 cop1-4,24,22,1.388
3309,phyB-9 cop1-4,24,22,1.422
3310,phyB-9 cop1-4,24,22,1.476
3311,phyB-9 cop1-4,24,22,1.536
3312,phyB-9 cop1-4,24,22,1.722
3313,phyB-9 cop1-4,24,22,1.473
3314,phyB-9 cop1-4,24,22,1.431
3315,phyB-9 cop1-4,24,22,1.758
3316,phyB-9 cop1-4,24,22,1.539
3317,phyB-9 cop1-4,24,22,1.631
3318,phyB-9 cop1-4,24,22,1.747
3319,phyB-9 cop1-4,24,22,1.421
3320,phyB-9 cop1-4,24,22,1.606
3321,phyB-9 cop1-4,24,22,1.135
3322,phyB-9 cop1-4,24,22,1.226
3323,phyB-9 cop1-4,24,22,1.005
3324,phyB-9 cop1-4,24,22,1.053
3325,phyB-9 cop1-4,24,22,1.352
3326,phyB-9 cop1-4,24,22,1.329
3327,phyB-9 cop1-4,24,22,1.524
3328,phyB-9 cop1-4,24,22,1.194
3329,phyB-9 cop1-4,24,22,1.120
3330,phyB-9 cop1-4,24,22,1.428
3331,phyB-9 cop1-4,24,28,1.799
3332,phyB-9 cop1-4,24,28,1.636
3333,phyB-9 cop1-4,24,28,1.643
3334,phyB-9 cop1-4,24,28,1.749
3335,phyB-9 cop1-4,24,28,1.986
3336,phyB-9 cop1-4,24,28,1.835
3337,phyB-9 cop1-4,24,28,1.961
3338,phyB-9 cop1-4,24,28,2.145
3339,phyB-9 cop1-4,24,28,1.944
3340,phyB-9 cop1-4,24,28,2.181
3341,phyB-9 cop1-4,24,28,2.026
3342,phyB-9 cop1-4,24,28,1.925
3343,phyB-9 cop1-4,24,28,1.975
3344,phyB-9 cop1-4,24,28,2.010
3345,phyB-9 cop1-4,24,28,1.975
3346,phyB-9 cop1-4,24,28,2.120
3347,phyB-9 cop1-4,24,28,1.828
3348,phyB-9 cop1-4,24,28,1.717
3349,phyB-9 cop1-4,24,28,1.864
3350,phyB-9 cop1-4,24,28,2.038
3351,phyB-9 cop1-4,24,28,1.995
3352,phyB-9 cop1-4,24,28,2.015
3353,phyB-9 cop1-4,24,28,2.351
3354,phyB-9 cop1-4,24,28,2.100
3355,phyB-9 cop1-4,24,28,1.916
